Donor_ID,Full_Name,Lifetime_Giving,Rating,Assigned_Officer
122297,Michael Ramirez,84217.85,E,Nicole Brown
541699,Brandon Smith,84215.89,D,Lisa Thompson
115705,Ryan Brown,83287.25,E,Michael Rodriguez
166395,Dorothy Jackson,83210.74,E,David Park
453696,Deborah Miller,82548.7,E,Sarah Chen
121545,Charles Davis,81763.12,E,Robert Kim
353518,Charles Williams,81739.88,E,Rachel Johnson
996369,Susan Phillips,81585.18,C,Maria Gonzalez
403101,Christopher Jackson,81257.17,D,James Wilson
568893,Michael Williams,81162.81,E,Amanda Davis
427887,Ryan Garcia,81140.22,B,Kevin Wu
807643,Donna Jackson,81139.36,D,Emily Zhang
953929,Jennifer Taylor,81062.06,E,Mark Williams
678343,Sandra Scott,80745.82,E,Christopher Lee
120390,Christine Hernandez,80434.13,C,Jennifer Liu
641025,Christine Scott,80410.97,E,Nicole Brown
815507,Cynthia Davis,80405.23,C,Lisa Thompson
407503,Thomas Garcia,80385.15,D,Michael Rodriguez
505062,Kenneth Nelson,80362.63,C,David Park
131938,Rachel Thompson,79940.97,D,Sarah Chen
120813,Jacob Anderson,79543.01,C,Robert Kim
232776,Steven Jones,79531.08,E,Rachel Johnson
896260,Jennifer Nelson,79385.37,D,Maria Gonzalez
717678,Jason Ramirez,79357.98,E,James Wilson
850166,Larry Garcia,79328.15,B,Amanda Davis
366229,Olivia Jones,79233.28,E,Kevin Wu
652950,Charles Taylor,79222.82,E,Emily Zhang
978473,Mary Sanchez,79107.65,E,Mark Williams
852908,Carolyn Torres,78974.71,C,Christopher Lee
707080,James Smith,78958.22,D,Jennifer Liu
899143,Frank Smith,78823.48,D,Nicole Brown
525446,David Smith,78822.89,E,Lisa Thompson
955331,Linda Mitchell,78725.42,C,Michael Rodriguez
907940,Julie Johnson,78648.88,D,David Park
182636,Larry Harris,78643.29,E,Sarah Chen
421844,Joseph Ramirez,78614.15,E,Robert Kim
268590,George Garcia,78551.57,C,Rachel Johnson
270271,Lisa Williams,78480.29,E,Maria Gonzalez
425744,Joyce Gonzalez,78358.75,D,James Wilson
301635,Jacob Gonzalez,78350.57,E,Amanda Davis
602668,Samuel Taylor,78342.41,E,Kevin Wu
577766,Steven Smith,78297.93,B,Emily Zhang
861359,Sarah Williams,78173.28,A,Mark Williams
701235,James Flores,78170.77,E,Christopher Lee
181751,Patrick Green,78131.62,E,Jennifer Liu
663824,Deborah Robinson,78021.08,C,Nicole Brown
676967,Nicholas Smith,78009.25,D,Lisa Thompson
211489,Jeffrey Roberts,77926.12,E,Michael Rodriguez
908927,Justin Williams,77760.3,E,David Park
100919,Eric Brown,77698.77,B,Sarah Chen
352184,Barbara Wright,77455.75,D,Robert Kim
145429,Timothy Smith,77333.83,E,Rachel Johnson
321230,Ryan Anderson,77331.09,C,Maria Gonzalez
632930,Patrick Flores,77329.8,D,James Wilson
263166,Joyce Thompson,77011.17,D,Amanda Davis
540819,Nancy Gomez,76936.09,D,Kevin Wu
560994,Jacob Martinez,76924.48,D,Emily Zhang
209460,Brenda Thomas,76739.74,D,Mark Williams
648958,George Ramirez,76726.42,B,Christopher Lee
910611,Michelle Allen,76699.18,E,Jennifer Liu
528114,Matthew Martin,76413.59,E,Nicole Brown
357711,Eric Williams,76177.57,B,Lisa Thompson
491726,Brandon Williams,76091.39,E,Michael Rodriguez
538185,Virginia Hernandez,75964.71,D,David Park
782370,Amy Taylor,75925.48,E,Sarah Chen
900201,Carol Williams,75913.61,E,Robert Kim
805844,Dorothy Scott,75722.44,E,Rachel Johnson
644344,Carolyn Hernandez,75710.08,E,Maria Gonzalez
898158,Jessica Clark,75571.23,E,James Wilson
269250,Julie Campbell,75433.96,E,Amanda Davis
603432,Marie Young,75407.2,D,Kevin Wu
945547,Angela Johnson,75406.3,C,Emily Zhang
837198,Kelly Lewis,75322.47,E,Mark Williams
881266,Stephen Smith,75152.8,E,Christopher Lee
207868,Kevin Gonzalez,75122.33,E,Jennifer Liu
621907,Cynthia Taylor,75117.67,E,Nicole Brown
230376,Scott White,74957.06,E,Lisa Thompson
360454,Samuel Thompson,74895.22,D,Michael Rodriguez
354371,Daniel Smith,74676.48,A,David Park
185479,Brian Martinez,74467.82,E,Sarah Chen
481270,Matthew Campbell,74435.4,E,Robert Kim
164589,Andrew Miller,74421.57,D,Rachel Johnson
966331,Matthew Martinez,74412.31,C,Maria Gonzalez
682667,Nancy Johnson,74306.36,E,James Wilson
740392,Emma Flores,74227.95,D,Amanda Davis
236053,Lisa Harris,74203.83,B,Kevin Wu
451146,Helen Rodriguez,74155.39,E,Emily Zhang
212037,Gary Scott,74038.9,D,Mark Williams
801332,Ashley Jackson,73965.24,D,Christopher Lee
576557,Angela Hill,73953.65,C,Jennifer Liu
405008,Ashley Hernandez,73950.56,C,Nicole Brown
662123,Benjamin Garcia,73928.97,C,Lisa Thompson
724683,Maria Mitchell,73722.91,C,Michael Rodriguez
966326,Scott Allen,73662.54,B,David Park
844104,Jack Torres,73246.45,E,Sarah Chen
755857,Matthew Johnson,72998.5,D,Robert Kim
231953,Frances Walker,72926.13,B,Rachel Johnson
535118,Joseph Jackson,72886.54,D,Maria Gonzalez
587125,Marie Nguyen,72785.74,E,James Wilson
400019,Eric Garcia,72630.32,D,Amanda Davis
887841,Alexander Brown,72570.53,E,Kevin Wu
242228,Ashley Perez,72435.14,D,Emily Zhang
785376,Victoria Smith,72335.26,E,Mark Williams
892631,Joyce Garcia,71913.86,A,Christopher Lee
760234,Christine Jones,71719.73,D,Jennifer Liu
586431,Amy Mitchell,71701.04,C,Nicole Brown
180799,Ashley Smith,71696.65,B,Lisa Thompson
901419,Samantha White,71620.65,E,Michael Rodriguez
280846,Joshua Young,71425.04,D,David Park
692099,Helen White,71389.99,B,Sarah Chen
868936,Charles Garcia,71183.46,D,Robert Kim
915203,John Williams,71096.17,D,Rachel Johnson
340694,Michelle Jackson,70997.69,D,Maria Gonzalez
332603,Gregory Sanchez,70934.08,D,James Wilson
430607,William Harris,70892.58,E,Amanda Davis
356184,Janet Perez,70892.17,D,Kevin Wu
989445,Catherine Thomas,70849.64,E,Emily Zhang
724571,Nancy Lopez,70821.79,C,Mark Williams
974840,Samantha Williams,70722.53,E,Christopher Lee
407615,Jerry Gomez,70703.89,D,Jennifer Liu
756717,Edward Brown,70597.02,E,Nicole Brown
375083,Joshua Smith,70511.96,E,Lisa Thompson
604178,Cynthia Smith,70256.59,E,Michael Rodriguez
826941,Donald Thompson,70237.65,B,David Park
305503,Kenneth Smith,70107.53,E,Sarah Chen
848296,Gary Thomas,69926.43,D,Robert Kim
912567,Christine Martin,69903.17,E,Rachel Johnson
969207,Linda Robinson,69528.54,E,Maria Gonzalez
605679,Nancy Lewis,69506.52,E,James Wilson
520748,Helen Harris,69256.23,E,Amanda Davis
964966,Lisa Anderson,69123.39,A,Kevin Wu
637243,Steven Taylor,69117.84,E,Emily Zhang
155350,Steven Martinez,69096.62,E,Mark Williams
912859,Christine Campbell,68841.56,E,Christopher Lee
643681,Barbara Phillips,68773.69,C,Jennifer Liu
681867,Richard Scott,68739.69,E,Nicole Brown
879685,Marie Williams,68666.98,E,Lisa Thompson
204489,David Brown,68483.76,E,Michael Rodriguez
320536,Jonathan Clark,68403.79,C,David Park
827928,Emma Moore,68325.09,E,Sarah Chen
590374,Donna Scott,68247.23,D,Robert Kim
665975,Gregory Rivera,68204.62,A,Rachel Johnson
517946,Kevin Rivera,68137.68,D,Maria Gonzalez
526254,Betty Moore,67952.67,B,James Wilson
360371,Sarah Roberts,67875.66,E,Amanda Davis
205570,Jack Johnson,67784.04,B,Kevin Wu
824643,Deborah Gomez,67661.96,C,Emily Zhang
542514,Joshua Wilson,67542.34,D,Mark Williams
209122,Marie Jones,67483.01,C,Christopher Lee
890188,Carolyn Anderson,67475.95,C,Jennifer Liu
258594,Justin Moore,67429.07,D,Nicole Brown
753355,Ashley Wilson,67406.7,E,Lisa Thompson
335666,Barbara Johnson,67347.15,E,Michael Rodriguez
470705,Jacob Williams,67217.58,B,David Park
386639,Lisa Hernandez,67199.44,E,Sarah Chen
924231,Ruth Flores,67080.63,E,Robert Kim
665583,Robert Davis,66610.63,C,Rachel Johnson
328186,Samuel Martinez,66608.7,E,Maria Gonzalez
782070,Daniel Martinez,66528.9,E,James Wilson
448636,Timothy Smith,66455.22,B,Amanda Davis
435898,Emma Hernandez,66452.41,C,Kevin Wu
838983,Charles Smith,66260.52,E,Emily Zhang
357397,Larry Miller,66185.5,E,Mark Williams
922864,Kevin Johnson,66007.06,D,Christopher Lee
479010,Raymond Lopez,65990.94,C,Jennifer Liu
238703,Dennis Hall,65955.41,D,Nicole Brown
780065,Ashley Hill,65928.85,E,Lisa Thompson
791179,Maria Perez,65867.62,E,Michael Rodriguez
852042,Charles Williams,65837.64,E,David Park
913003,Patrick Flores,65702.98,E,Sarah Chen
941671,Linda Green,65698.34,D,Robert Kim
131183,Andrew Smith,65676.42,C,Rachel Johnson
542945,Jerry Williams,65667.0,E,Maria Gonzalez
306928,Richard Thompson,65591.56,D,James Wilson
426054,Daniel Mitchell,65477.24,E,Amanda Davis
102924,Jerry Johnson,65441.55,E,Kevin Wu
844210,Nancy Robinson,65405.25,E,Emily Zhang
731387,Michelle Clark,65278.28,D,Mark Williams
543896,Julie Perez,65187.56,E,Christopher Lee
748094,Kevin Robinson,65173.12,B,Jennifer Liu
232089,Daniel Miller,65140.62,E,Nicole Brown
999078,Sharon Garcia,65129.29,E,Lisa Thompson
616108,Andrew Thomas,65122.54,E,Michael Rodriguez
618190,Sarah Smith,64964.58,C,David Park
866934,Justin Smith,64925.81,E,Sarah Chen
860704,Sarah Smith,64921.52,E,Robert Kim
204102,Ashley Miller,64840.87,D,Rachel Johnson
606974,Frank Brown,64771.98,D,Maria Gonzalez
394276,Cynthia Smith,64716.02,C,James Wilson
482097,Nicholas Hill,64595.54,B,Amanda Davis
857751,Jerry Rodriguez,64565.77,D,Kevin Wu
965381,Nancy Rodriguez,64322.7,D,Emily Zhang
736450,Ruth Moore,64170.37,C,Mark Williams
915877,Dorothy Taylor,63988.8,C,Christopher Lee
430398,Patrick Sanchez,63900.96,D,Jennifer Liu
918410,Betty White,63787.3,E,Nicole Brown
325814,Samantha Smith,63775.36,C,Lisa Thompson
827651,Joseph Johnson,63699.66,B,Michael Rodriguez
134221,Sharon Perez,63690.8,E,David Park
129998,Debra Smith,63666.68,E,Sarah Chen
265818,Nicholas Smith,63602.36,A,Robert Kim
714457,Betty Gomez,63550.87,C,Rachel Johnson
401053,William Miller,63548.51,B,Maria Gonzalez
927879,Brenda Johnson,63027.1,D,James Wilson
401566,Lisa Wilson,62933.29,E,Amanda Davis
319215,Karen Miller,62888.12,D,Kevin Wu
361925,Brandon Johnson,62866.26,D,Emily Zhang
420265,Jeffrey Brown,62803.31,E,Mark Williams
853804,John Johnson,62701.39,C,Christopher Lee
887559,Jack Davis,62496.71,C,Jennifer Liu
898767,Maria Jackson,62494.57,D,Nicole Brown
190231,Christopher Smith,62349.86,D,Lisa Thompson
212657,Victoria Brown,62347.07,D,Michael Rodriguez
718189,Edward Robinson,62300.76,D,David Park
960134,Ashley Hall,62288.81,D,Sarah Chen
652129,Michael Garcia,62217.23,D,Robert Kim
380757,Sarah Smith,61962.3,E,Rachel Johnson
210725,Eric Perez,61914.84,E,Maria Gonzalez
574350,Helen Hernandez,61785.01,C,James Wilson
226472,Alexander Allen,61746.89,D,Amanda Davis
312142,Donna Robinson,61734.36,D,Kevin Wu
474169,Samuel Miller,61674.68,E,Emily Zhang
673119,Joshua Jones,61648.52,D,Mark Williams
499931,Steven Williams,61592.34,D,Christopher Lee
371953,Brian Robinson,61585.52,D,Jennifer Liu
818287,Kevin Brown,61477.05,C,Nicole Brown
426680,Andrew Carter,61332.16,D,Lisa Thompson
546084,Olivia Davis,61324.46,E,Michael Rodriguez
824493,Benjamin Allen,61281.75,E,David Park
793131,Alexander Smith,61180.27,C,Sarah Chen
522934,Brandon Harris,61129.84,D,Robert Kim
774004,Timothy Wilson,61123.42,B,Rachel Johnson
912106,Daniel Gomez,61033.91,A,Maria Gonzalez
167037,Jerry White,60977.54,E,James Wilson
459938,Nicholas Mitchell,60964.72,E,Amanda Davis
987028,Jessica White,60897.95,A,Kevin Wu
914170,Frank Anderson,60823.58,D,Emily Zhang
604380,James Thompson,60696.64,D,Mark Williams
160929,Brian Moore,60695.57,B,Christopher Lee
971634,Amy Brown,60594.62,E,Jennifer Liu
386594,Laura Thomas,60495.36,E,Nicole Brown
423854,Julie Miller,60492.65,C,Lisa Thompson
789015,Julie Hernandez,60439.61,E,Michael Rodriguez
449763,Cynthia Miller,60373.43,E,David Park
659488,Scott Garcia,60345.55,B,Sarah Chen
512133,Frank Torres,60342.73,A,Robert Kim
755159,Stephen Williams,60323.45,D,Rachel Johnson
226493,Robert Anderson,60258.23,C,Maria Gonzalez
890538,Janet Thomas,60214.27,C,James Wilson
225255,Kenneth Gonzalez,60095.09,E,Amanda Davis
384482,Samuel Miller,60039.28,E,Kevin Wu
527515,Alexander Johnson,59976.73,D,Emily Zhang
480974,Gary Taylor,59969.35,D,Mark Williams
435319,Nancy Nguyen,59822.33,E,Christopher Lee
432942,Alexander Gonzalez,59683.13,D,Jennifer Liu
691853,Jack Johnson,59654.94,D,Nicole Brown
425286,Janet Green,59588.06,D,Lisa Thompson
446081,Jeffrey Gonzalez,59568.72,C,Michael Rodriguez
845162,William King,59373.11,A,David Park
179633,Samuel Moore,59234.72,E,Sarah Chen
909298,Brenda Gonzalez,59211.69,E,Robert Kim
786751,Ashley Johnson,59194.27,D,Rachel Johnson
816221,Frank Gomez,59043.26,E,Maria Gonzalez
939215,Alexander Smith,58850.29,E,James Wilson
482637,Karen Taylor,58830.99,C,Amanda Davis
796092,Brandon Johnson,58801.05,E,Kevin Wu
501446,George Carter,58758.14,C,Emily Zhang
866876,Heather Johnson,58739.24,E,Mark Williams
244496,Jessica Davis,58596.3,D,Christopher Lee
794164,Catherine Hernandez,58554.61,B,Jennifer Liu
955229,Nicholas Roberts,58430.22,E,Nicole Brown
118413,Deborah Davis,58347.75,C,Lisa Thompson
444007,Samantha Carter,58340.63,E,Michael Rodriguez
904048,Edward Williams,58266.44,D,David Park
814575,George Wright,58232.21,E,Sarah Chen
969816,Marie Anderson,58158.01,D,Robert Kim
333558,Deborah Rodriguez,58108.04,E,Rachel Johnson
249586,Gregory Rodriguez,57895.78,A,Maria Gonzalez
217330,Christine Phillips,57859.7,E,James Wilson
588016,Ronald Roberts,57855.08,D,Amanda Davis
600466,Elizabeth Perez,57807.34,D,Kevin Wu
174922,Ruth Thompson,57731.6,D,Emily Zhang
868040,Sarah Smith,57623.96,E,Mark Williams
256860,Kimberly Lopez,57466.94,E,Christopher Lee
321062,Daniel Thomas,57411.38,E,Jennifer Liu
416772,Jerry Thomas,57408.42,E,Nicole Brown
355556,Lisa Flores,57395.55,E,Lisa Thompson
165096,Robert Martin,57327.65,E,Michael Rodriguez
851501,David Phillips,57323.64,E,David Park
480980,Brenda Smith,57232.96,D,Sarah Chen
276449,Richard Williams,57101.26,E,Robert Kim
541559,Joshua Gomez,56950.78,E,Rachel Johnson
995984,Jennifer Johnson,56946.87,A,Maria Gonzalez
375749,Robert Smith,56896.87,D,James Wilson
693037,Virginia Johnson,56858.53,D,Amanda Davis
640053,Angela Davis,56749.34,E,Kevin Wu
686619,Eric Davis,56625.25,D,Emily Zhang
359387,Brian Wilson,56619.18,E,Mark Williams
222687,Susan Gonzalez,56527.02,E,Christopher Lee
604397,Brandon Johnson,56518.44,E,Jennifer Liu
875514,Victoria Campbell,56469.41,D,Nicole Brown
375974,Justin Harris,56460.25,E,Lisa Thompson
694589,Timothy Williams,56419.36,E,Michael Rodriguez
844777,Frances Anderson,56384.75,C,David Park
918611,Frances Lee,56327.07,B,Sarah Chen
260179,Deborah Rodriguez,56318.54,C,Robert Kim
942157,Sharon Green,56224.83,E,Rachel Johnson
771449,George Garcia,56208.31,C,Maria Gonzalez
414392,Deborah Garcia,56186.44,E,James Wilson
194109,Kelly Smith,56165.44,E,Amanda Davis
212339,Victoria Martin,56008.76,D,Kevin Wu
452798,John Hernandez,55882.74,D,Emily Zhang
800685,William Smith,55802.08,E,Mark Williams
431665,David Perez,55788.41,C,Christopher Lee
833149,Lisa Smith,55655.43,E,Jennifer Liu
814797,Virginia Jackson,55653.22,E,Nicole Brown
904731,Samuel Williams,55629.92,E,Lisa Thompson
566396,Charles Wright,55543.49,D,Michael Rodriguez
336791,Edward Thompson,55458.71,A,David Park
376865,Kevin Brown,55381.45,B,Sarah Chen
714632,Matthew Davis,55359.37,E,Robert Kim
282343,Benjamin Hall,55357.06,E,Rachel Johnson
254160,Samantha Miller,55310.28,E,Maria Gonzalez
244262,Heather Garcia,55305.46,D,James Wilson
862192,Kelly Smith,55273.6,D,Amanda Davis
402555,Helen Robinson,55266.18,E,Kevin Wu
803100,Joseph Scott,55239.22,E,Emily Zhang
906364,Diane Rivera,55180.78,C,Mark Williams
110490,Amy Sanchez,55162.93,D,Christopher Lee
100170,Brandon Robinson,55118.14,C,Jennifer Liu
832181,Elizabeth Martinez,55112.78,A,Nicole Brown
985524,Elizabeth King,55054.88,D,Lisa Thompson
940821,Nancy Johnson,55040.57,C,Michael Rodriguez
201283,Betty Brown,54982.49,B,David Park
621427,Gregory Baker,54918.18,D,Sarah Chen
773198,Raymond Rodriguez,54886.69,E,Robert Kim
964308,Sarah Smith,54790.32,C,Rachel Johnson
940469,Carolyn Rodriguez,54747.47,D,Maria Gonzalez
719275,Julie Hill,54712.29,E,James Wilson
951298,Marie Harris,54700.91,C,Amanda Davis
825568,Ashley Scott,54649.06,D,Kevin Wu
804605,Joyce White,54574.69,C,Emily Zhang
108775,Maria Smith,54567.16,E,Mark Williams
384504,Scott Garcia,54500.75,E,Christopher Lee
805737,Thomas Martinez,54405.61,C,Jennifer Liu
405357,Ashley Miller,54316.92,E,Nicole Brown
474806,Timothy Taylor,54304.73,E,Lisa Thompson
907510,Donald Torres,54267.11,E,Michael Rodriguez
129570,Heather Hall,54117.45,A,David Park
157440,Matthew White,54093.07,E,Sarah Chen
479988,Dorothy Scott,54088.88,E,Robert Kim
581909,Ryan Young,54050.05,E,Rachel Johnson
288471,Debra Rodriguez,53941.12,B,Maria Gonzalez
848638,Steven Lopez,53805.01,C,James Wilson
863259,Susan Baker,53764.56,E,Amanda Davis
401562,Karen Martinez,53764.28,E,Kevin Wu
397587,Paul Roberts,53652.0,E,Emily Zhang
813881,Steven Carter,53553.15,E,Mark Williams
927906,Kimberly Lee,53545.0,E,Christopher Lee
711475,Michael Moore,53519.85,B,Jennifer Liu
217958,Samantha Smith,53381.34,E,Nicole Brown
795017,Janet Rodriguez,53358.32,E,Lisa Thompson
525412,Sarah Torres,53349.08,E,Michael Rodriguez
699263,Matthew Hernandez,53332.08,E,David Park
498138,Mark Smith,53254.71,D,Sarah Chen
607950,Victoria Johnson,53187.13,C,Robert Kim
251476,Jacob Young,53062.81,D,Rachel Johnson
251155,Thomas Hernandez,53044.17,B,Maria Gonzalez
204768,Marie Jones,53022.01,A,James Wilson
583639,Carol Anderson,52760.47,C,Amanda Davis
399915,Kelly Roberts,52692.89,E,Kevin Wu
973977,Sarah Johnson,52616.19,E,Emily Zhang
281980,Brian Johnson,52578.37,D,Mark Williams
771833,Ruth Hill,52542.13,B,Christopher Lee
127424,Matthew Adams,52517.73,E,Jennifer Liu
500682,Carolyn Brown,52440.16,E,Nicole Brown
311174,Ronald Martin,52398.65,E,Lisa Thompson
583372,Amy Thompson,52378.29,C,Michael Rodriguez
771601,Jonathan Anderson,52356.86,B,David Park
450583,William Green,52295.57,C,Sarah Chen
987094,Christopher Martinez,52272.31,E,Robert Kim
394349,Daniel Smith,52260.36,E,Rachel Johnson
967835,Larry Martin,52185.02,B,Maria Gonzalez
303996,Justin Jones,52178.15,D,James Wilson
793133,Jacob Smith,52100.46,E,Amanda Davis
702749,Rachel Smith,52065.84,E,Kevin Wu
524730,Brandon Hernandez,52052.76,C,Emily Zhang
225578,Brenda Mitchell,52032.37,E,Mark Williams
112366,Debra Harris,52027.08,C,Christopher Lee
491461,Ruth Williams,51992.29,C,Jennifer Liu
666689,Heather Davis,51980.68,C,Nicole Brown
350539,Brenda Williams,51948.72,E,Lisa Thompson
511191,James Harris,51934.71,A,Michael Rodriguez
707477,Barbara Davis,51910.98,E,David Park
315260,Christine Gonzalez,51877.04,D,Sarah Chen
960522,Dorothy Smith,51709.06,E,Robert Kim
857524,Victoria Hall,51703.28,E,Rachel Johnson
796830,Debra Brown,51660.24,C,Maria Gonzalez
201527,Jacob Martin,51620.33,B,James Wilson
680608,Scott Johnson,51475.4,E,Amanda Davis
826728,Susan Miller,51467.9,E,Kevin Wu
827795,Amy Williams,51465.85,C,Emily Zhang
748432,Deborah Nelson,51353.0,E,Mark Williams
396019,Janet Phillips,51186.69,D,Christopher Lee
679885,Janet Gonzalez,51059.72,E,Jennifer Liu
170445,Frances Rodriguez,50942.38,C,Nicole Brown
202522,Sharon Garcia,50926.52,E,Lisa Thompson
537757,Steven Johnson,50656.37,D,Michael Rodriguez
508552,Jeffrey Jones,50568.79,E,David Park
605808,Victoria Miller,50514.72,C,Sarah Chen
940436,Andrew Sanchez,50445.92,E,Robert Kim
182477,Janet Flores,50436.71,E,Rachel Johnson
303294,Frank Anderson,50413.9,D,Maria Gonzalez
102294,Matthew King,50290.26,C,James Wilson
317844,Emma Wilson,50255.94,D,Amanda Davis
409298,Samuel Brown,50211.4,D,Kevin Wu
808640,Virginia Allen,50187.69,E,Emily Zhang
511833,Timothy Thompson,50126.3,C,Mark Williams
262121,Donald Johnson,50117.26,C,Christopher Lee
982053,Dennis Brown,50072.66,C,Jennifer Liu
332092,Nicholas Johnson,50061.86,C,Nicole Brown
911121,Jack Brown,50045.42,C,Lisa Thompson
449564,Laura Moore,50015.03,E,Michael Rodriguez
758789,Raymond Wilson,49946.63,B,David Park
860782,Sarah Williams,49897.08,D,Sarah Chen
954439,Patricia Ramirez,49796.34,B,Robert Kim
652555,Michael Rodriguez,49769.97,D,Rachel Johnson
276990,Ryan Lee,49732.48,E,Maria Gonzalez
239844,Carolyn Allen,49632.38,D,James Wilson
780938,Marie Ramirez,49599.13,E,Amanda Davis
628191,Jonathan White,49583.8,C,Kevin Wu
727268,Frances Smith,49526.93,E,Emily Zhang
175481,Marie Lewis,49504.43,E,Mark Williams
279965,Larry Garcia,49492.69,D,Christopher Lee
419167,Karen Ramirez,49480.47,C,Jennifer Liu
983815,Raymond Williams,49444.53,E,Nicole Brown
903070,Jacob Scott,49431.46,D,Lisa Thompson
736955,Susan Davis,49395.37,E,Michael Rodriguez
467067,Brian Miller,49391.67,D,David Park
887209,Patrick Perez,49387.18,C,Sarah Chen
494789,Patrick Johnson,49349.33,D,Robert Kim
624919,Mary Johnson,49335.44,E,Rachel Johnson
993043,Virginia Perez,49294.69,D,Maria Gonzalez
733449,Sarah Williams,49273.92,C,James Wilson
500228,William Brown,49220.47,D,Amanda Davis
170848,Olivia Gomez,49189.94,D,Kevin Wu
928550,Gary Brown,49153.01,A,Emily Zhang
243789,Nicholas Hall,49058.8,D,Mark Williams
143767,Daniel Thomas,49020.92,D,Christopher Lee
120321,Christopher Scott,48994.77,B,Jennifer Liu
241988,Victoria Thomas,48833.38,E,Nicole Brown
846497,Ronald Davis,48707.62,E,Lisa Thompson
623506,Richard Flores,48691.34,E,Michael Rodriguez
154045,Thomas Taylor,48667.6,E,David Park
616638,Deborah Williams,48640.27,C,Sarah Chen
421783,Janet Wright,48571.96,D,Robert Kim
990637,Benjamin Hernandez,48432.69,E,Rachel Johnson
110343,Raymond Williams,48425.59,D,Maria Gonzalez
473381,Betty Davis,48412.49,E,James Wilson
361783,Gregory Gonzalez,48302.78,E,Amanda Davis
500215,Cynthia Moore,48203.97,C,Kevin Wu
311439,Andrew Gonzalez,48137.51,D,Emily Zhang
808039,Kelly Anderson,48124.57,E,Mark Williams
112334,Catherine Sanchez,48116.48,E,Christopher Lee
234304,Brandon Williams,47931.96,E,Jennifer Liu
915299,Robert Garcia,47927.17,C,Nicole Brown
865926,Samantha Johnson,47926.68,E,Lisa Thompson
855241,Rachel Moore,47885.2,C,Michael Rodriguez
400011,Brian Sanchez,47689.57,D,David Park
898872,Laura Harris,47684.31,D,Sarah Chen
253319,Dennis Smith,47634.37,D,Robert Kim
235617,Julie Allen,47628.74,E,Rachel Johnson
203641,Jacob Miller,47554.46,E,Maria Gonzalez
285601,William Garcia,47543.85,E,James Wilson
154431,Alexander Young,47538.1,E,Amanda Davis
338577,Janet Phillips,47465.34,D,Kevin Wu
359781,Thomas Brown,47428.01,E,Emily Zhang
997879,Anthony Miller,47337.51,E,Mark Williams
989922,Carolyn Johnson,47203.18,C,Christopher Lee
131011,Ruth Wright,47193.02,D,Jennifer Liu
756963,Scott Ramirez,47184.56,E,Nicole Brown
352664,Timothy Garcia,47084.38,D,Lisa Thompson
574428,Larry Anderson,46995.83,C,Michael Rodriguez
169240,Samuel Jones,46984.27,E,David Park
295138,Justin Rodriguez,46818.2,C,Sarah Chen
556110,Deborah Garcia,46730.91,D,Robert Kim
789126,Sandra Smith,46692.64,E,Rachel Johnson
747646,Brian Nguyen,46671.27,D,Maria Gonzalez
731211,Jonathan Brown,46668.52,D,James Wilson
459987,Janet Williams,46651.92,E,Amanda Davis
166239,Jack Moore,46615.31,D,Kevin Wu
114256,Julie Garcia,46537.37,E,Emily Zhang
990178,Betty Ramirez,46449.65,C,Mark Williams
226653,Frances Ramirez,46359.46,E,Christopher Lee
442111,Diane Allen,46351.89,E,Jennifer Liu
743235,Justin Nguyen,46304.47,D,Nicole Brown
955775,Carolyn Johnson,46265.67,D,Lisa Thompson
251141,Linda Smith,46258.17,D,Michael Rodriguez
116039,Victoria Thomas,46243.0,E,David Park
466021,Rachel Martin,46149.05,B,Sarah Chen
261386,Olivia Lopez,46094.79,E,Robert Kim
755693,Elizabeth Johnson,46094.01,D,Rachel Johnson
486044,Susan Smith,45994.49,D,Maria Gonzalez
447902,Benjamin King,45827.51,D,James Wilson
953474,Amy Carter,45688.02,E,Amanda Davis
852023,Frank Brown,45680.53,E,Kevin Wu
607259,Frances Gonzalez,45627.2,D,Emily Zhang
793605,Eric Smith,45603.92,E,Mark Williams
817046,Elizabeth Johnson,45580.17,E,Christopher Lee
935181,Samuel Sanchez,45532.24,E,Jennifer Liu
909617,William Clark,45495.25,D,Nicole Brown
876921,Barbara Gonzalez,45476.89,E,Lisa Thompson
267811,Ashley Hall,45450.2,D,Michael Rodriguez
447191,Paul Garcia,45421.98,E,David Park
975790,Sandra Nelson,45413.32,E,Sarah Chen
155926,Anthony White,45363.78,B,Robert Kim
768580,Olivia Campbell,45346.6,D,Rachel Johnson
252140,Emma Harris,45311.43,D,Maria Gonzalez
427045,Steven Hill,45283.48,E,James Wilson
509257,Helen Lopez,45251.28,B,Amanda Davis
385032,Patrick Torres,45160.47,E,Kevin Wu
724020,Charles Martinez,45150.5,C,Emily Zhang
850702,Jerry Jones,45094.2,E,Mark Williams
796802,Maria Jones,45057.4,D,Christopher Lee
949762,Benjamin Perez,45018.11,B,Jennifer Liu
903386,Paul Adams,45007.3,D,Nicole Brown
902144,Paul Roberts,44973.04,D,Lisa Thompson
643741,David Wilson,44792.11,E,Michael Rodriguez
342249,Debra Flores,44760.71,E,David Park
762797,Dorothy Gonzalez,44727.32,E,Sarah Chen
633365,Jason Williams,44628.21,E,Robert Kim
801673,Jessica Perez,44597.53,D,Rachel Johnson
732702,Anthony Lewis,44544.06,D,Maria Gonzalez
188133,Jerry Anderson,44523.84,D,James Wilson
